canonical_smiles,standard_value
COc1nc(NC(=O)C(C)(C)NC(=O)c2ccc3c(C4CCCC4)c(-c4cnccn4)n(C)c3c2)ccc1/C=C/C(=O)O,2.4
O=C([C@@H]1C[C@H]1c1cccc(N2CCCC2=O)c1)N1CCN(C2CCC2)CC1,2.0
CNC(=O)c1ccc2c(c1)nc(-c1cc(C)c(O)c(C)c1)n2CC1CCN(C(C)=O)CC1,2.0
FC(F)(F)c1nccc(N[C@H]2CC[C@@H](Nc3ccc4nnc(C5CC5)n4n3)CC2)n1,4.5
COc1cc(OC)c(NC(=O)Cc2cn(C)c3ccccc23)cc1Cl,5.91
CCN(Cc1c[nH]cn1)c1ccc(-c2nc3ccccc3s2)cc1,3.4
O=C(c1cnc(N2CCN(C(=O)NS(=O)(=O)c3ccc(Cl)s3)CC2)c(Cl)c1)C1CC1,1.2
Cn1cc(-c2ccnc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cc(NC(=O)[C@H]2C[C@H]2F)c1=O,2.3
CCC1(CC)CC(=O)N([C@@H]2CCOc3ccc(C(=O)N[C@@H]4CCOc5ccccc54)cc32)C(=N)N1,2.1
Nc1ccc(C(=O)NC2CCC(=O)NC2=O)c(F)c1,-0.7
COC(=O)C(C[S+]([O-])CCCCN=C=S)NC(C)=O,1.61
CN(C)CCCNc1c(C#N)c2nc3ccccc3n2c2c1sc1ccccc12,3.44
CC(C)(N)C(=O)NC[C@H]1CC[C@]2(CC1)OO[C@]1(O2)C2CC3CC(C2)CC1C3,3.7
Nc1ccc(-c2ccc(/C=C3\Oc4ccccc4C3=O)cc2)cn1,3.67
Cc1cc2c(=O)[nH]c(-c3ccc(C(C)(C)O)cc3)cn2n1,2.2
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NC4CCN(c5ccccn5)CC4)nc32)[C@H](O)[C@@H]1O,3.4
O=C(NCc1ccc(F)cc1)c1ncc2c(NC3CCOCC3)cccc2c1O,5.3
CC(C)c1noc(N2CCC(Oc3cc(N4CCc5cc(N6CCCNS6(=O)=O)ccc54)ncn3)CC2)n1,3.2
Cc1nn(-c2cccc(Cl)n2)cc1CN1CCC2(CC1)OCc1ccccc12,3.9
Cc1ccc(CNC(=O)Nc2ccc(S(=O)(=O)c3ccccc3)cc2)cn1,2.4
COc1ncccc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,4.3
Cc1nnc(-c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)o1,2.3
N#Cc1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,0.1
Cn1cc(Nc2nccc(N3C[C@H]4CC[C@H](C3)N4C(=O)NCC#N)n2)cn1,0.97
CNS(=O)(=O)N1CC[C@](C)(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)C1,1.9
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)c2ccccc12,2.3
CCCC(Oc1ccc(-n2cc(C(=O)N(C)C)cn2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1,0.5
CN1Cc2c(C(=O)OCCF)ncn2-c2ccc(F)cc2C1=O,1.12
CC(C)CN(c1ccc(F)cc1F)S(=O)(=O)c1ccc2c(c1)C(=O)CC(C1CCOCC1)O2,3.62
CC1(C)C(=O)N(c2ccc(F)cc2)C1c1cccc2nccnc12,3.7
N#Cc1cc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2n1CCOCCO,3.62
CC(C)(Oc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1)C(=O)O,1.2
CCOc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2OC)nc2[nH]ccc12,4.5
COC(=O)c1ccccc1N1CCc2cc(OC)c(OC)cc2C1,4.3
CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3COC[C@@H]32)cc2c1OC[C@@]2(C)c1ccccc1,3.7
CS(=O)(=O)c1sc(OCCC(F)(F)F)c2c1[C@H](O)C(F)(F)C2,1.7
COCCc1cccc2c1CCC2c1ncc[nH]1,2.0
COc1cccc2c(OCCN3CCN(C4CCCCC4)CC3)cccc12,2.88
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCNCCc3cccc(Cl)c3Cl)c2s1,0.6
CCOc1nc(NC(=O)C(C)(C)NC(=O)c2ccc3c(C4CCCC4)c(-c4ncc(Br)cn4)n(C)c3c2)cnc1/C=C/C(=O)O,3.4
C=C(C)COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccncc1)CC2,1.6
O=C(O)Cn1nc(Cc2nc3cc(Cl)c(OCC4CC4)cc3[nH]2)c2ccccc2c1=O,2.21
CCN(CC(c1ccccc1)c1ccccc1)C(=O)c1cc(C)c(=O)n(C)c1,4.9
CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(C)cc3C#N)cc(Cl)c2NC1=O,0.5
CCS(=O)(=O)CCOc1cc(C)c(-c2cccc(COc3ccc4c(c3)OC[C@H]4CC(=O)O)c2)c(C)c1,2.73
CCCCCC(O)c1cccc(OCc2ccc3ccccc3n2)c1,3.1
CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ncc1/C=C/C(=O)O,3.0
Cc1cccc(C)c1CNc1nccn2c(C)c(C)cc12,3.54
CC1=C(c2cccc(O)c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,2.9
Cc1cccc(-c2cccc(NC(=O)c3nnc(CCC(=O)O)s3)c2)c1,1.28
Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2nc(CN3CCCC3C)ccc2c1,2.3
CNCc1cc(-c2cc3c(N[C@H](c4ccc5c(c4)S(=O)(=O)CCC5)C(C)C)ncnc3[nH]2)co1,2.1
CNC(=O)c1c(-c2ccc(O)cc2)oc2ccc(O)c(CN3CCC[C@@H](O)C3)c12,0.8
Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(S(=O)(=O)CCN(C)C)CC4)cc3)n2)n1C(C)C,2.5
CCCc1cc(=O)n2nc(OCc3ccc(Cl)cc3)c(C#N)c2[nH]1,3.49
C[C@@H]1[C@@H](C)C/C=C/[C@H](O)[C@@H]2OCC[C@H]2CN2C[C@@]3(CCCc4cc(Cl)ccc43)COc3ccc(cc32)C(=O)NS1(=O)=O,2.6
CCC(C)NC(=O)c1nc(-c2cccc(Cl)c2)cnc1N,4.4
C[C@@H]1CN(S(=O)(=O)c2cc(NC(=O)CN3C(=O)NC(C)(C4CC4)C3=O)ccc2Br)C[C@H]1C,5.2
COCCN(Cc1ccc(F)cc1)S(=O)(=O)c1cc(C(=O)N2CCOCC2)ccc1OC,2.9
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,2.9
CCC(C)c1ccc(NC(=N)Nc2ccc(C(C)CC)cc2)cc1,3.94
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCC(C)CC2)CC1,2.0
COc1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)cc1,1.7
O=C(O)C(=O)Nc1ccc(C#Cc2ccc(C(F)(F)F)cc2Br)cc1,2.28
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cc(-c3ccc4nccnc4c3)[nH]n2)cc1,4.7
C[C@@H]1CCN(S(=O)(=O)c2cc(NC(=O)CN3C(=O)CNC3=O)ccc2Cl)C1,3.2
Cc1cnc2c(C(=O)N[C@H]3C4CC5CC3C[C@](C#N)(C5)C4)cnn2c1,2.3
COc1nnc2ccc(N3CCC(c4ccc(OCCN5C[C@@H](C)N(C(C)=O)[C@@H](C)C5)cc4)CC3)nn12,3.4
COc1ccc(COc2nc(Br)cnc2NS(=O)(=O)c2ccc(C)cc2)cc1OCCN(C)C,2.9
[17F]CCOc1ccc(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1,2.57
CCCOc1cc2c(c(OCCC)c1OC)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,1.508
CC[C@H]1C[C@H](n2c(=O)nc(-c3ccc(NC)nc3)c3oc4ncc(-c5cnn(C)c5)cc4c32)CCO1,2.6
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(-c2cccc(C(F)(F)F)c2)cc1-c1ccnc(CNCCC2CCNCC2)c1,2.37
OC1(c2cccnc2)CCN(c2ccc3nnc(C(F)(F)F)n3n2)CC1,2.1
CCCC(C)(C)CC[C@H]1OC(=O)CNC(=O)[C@H]([C@H](C)O)NC(=O)[C@H](CN)NC(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]1C,3.2
Cc1cccc2c1CC[C@H](CN1CCC(c3c(Cl)cccc3Cl)CC1)C[C@@H]2O,3.56
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cccc(OCCCN3CC(CF)C3)c2)N1CC1(F)COC1,3.2
c1cnn([C@H]2C[C@@H](Oc3cc([C@H]4C[C@H](n5cccn5)C4)ncn3)C2)c1,2.6
O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1CCCN1S(=O)(=O)c1ccc(F)cc1,2.7
CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(S(C)(=O)=O)n(CCC(C)(C)O)n1,4.23
Cc1nn(-c2ncccc2NS(C)(=O)=O)cc1CN1CCC2(CC1)OCc1ccccc12,2.1
CN(Cc1ccccc1)S(=O)(=O)c1ccc2c(c1)CCNCC2,1.0
C[C@@H](O)CNc1ncc(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)c(C2CCCC2)n1,2.0
NC(=O)Cc1ccc(Nc2nnc(-c3ccccc3OCc3cscn3)c3sccc23)c(F)c1,2.6
CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)Nc2cccc(CC(=O)O)n2)n1,1.1
Nc1ccc(C(=O)NC2CCC(=O)NC2=O)c(Cl)c1,-0.9
CCCC(Oc1ccc(-n2cnc(C(F)(F)F)c2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1,1.6
Cc1[nH]c2c(Cl)cccc2c(=O)c1-c1ccccc1,2.6
Cc1nn(-c2ccccc2Cl)cc1CN1CCC2(CC1)OCc1ccccc12,3.7
Cc1ccc(-c2cn(C)cn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,2.45
Cc1c(NC(=O)CCCCc2ccc(F)cc2)ccc2cc(CN3CCCC3)cnc12,3.06
CNc1nc(Cc2ccccc2)nc2c1CCNC[C@H]2C,0.7
Cc1ccc(N2C(=O)NC(C)(C)C2=O)cc1C(F)(F)F,2.8
CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@@H](CC(=O)N(C)CCn1ccnc1)Cc1ccccc1,4.01
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.2566666666666666
Cc1cc(-c2scnc2C)ccc1CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(C#N)CC1)C(C)(C)C,2.0
O=C(c1ccc(F)cc1)N1CCN2C(=O)c3ccncc3C12c1ccc(Cl)cc1,2.8
Cn1c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc2n(C)c1=O,1.73
COc1cc(Nc2ncc(OCc3c(F)c(OC)cc(OC)c3F)cn2)ccc1N1CCC(N2CCN(C)CC2)CC1,3.3
O=C(NCc1cn[nH]c1)Nc1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,3.1
Cc1cc(O)cc(C)c1-c1cccc(COc2ccc(OCC(=O)O)c(F)c2)c1,2.37
C[C@@](C[C@H]1CN(c2ccc(C#CC3CC3)cc2)C(=O)O1)(C(=O)NO)S(C)(=O)=O,1.9
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOC(=O)Cc2ccccc2)C(C)(C)C)cc1,0.5
CC(=O)N1CCC(C(=O)N2N=CCC2c2ccccc2)CC1,2.5
O=C(NCc1ccc(NS(=O)(=O)C2CCCC2)cc1)c1cc2cnccc2[nH]1,2.5
COCCN1CCC[C@H](Cn2c(-c3cccnc3C)nc3cn(C4CCCCC4)nc3c2=O)C1,1.4
O=C(O)COc1ccc(-c2c3nc(c(-c4ccccc4)c4ccc(s4)c(-c4ccccc4)c4nc(c(-c5ccc(OCC(=O)O)cc5)c5ccc2s5)[C@H](O)[C@@H]4O)C=C3)cc1,-0.5
CC(=O)c1c(-c2ccc(O)cn2)oc2ccc(O)c(CN3CCCC3)c12,0.9
COc1cc2c(cc1OC)C(C)N(c1ccc(CO)cc1)CC2,3.4
CCOC(=O)COC(=O)NCCCC(C)Nc1cc(OC)cc2cccnc12,3.09
CN(C)C(=O)Cn1c(-c2ccccc2)c(C2CCCCC2)c2ccc(C(=O)O)nc21,1.1
CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccc(C)cc3)CC2)nc1C,3.4
NC(=O)c1cc(NC(=O)c2cc(-c3ccccn3)c(OC(F)F)cc2Cl)n(-c2ccccc2)n1,2.7
C[C@@H](C1CC1)N1Cc2cc(-c3cnc(N)nc3)cc(Cl)c2C1=O,2.6
COc1ccc2nccc(CCN3CCC(NCc4ccc(I)cc4)CC3)c2n1,2.18
CCCOC(=O)c1cnc(N2CCN(C(=O)NS(=O)(=O)c3ccc(Cl)s3)CC2)c(Cl)c1,1.6
O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(C2CC2)c1,3.34
Oc1nc2c(O)ccc(CCNCCCOCCSCCc3ccccc3)c2s1,1.73
CN(C)c1nc(=O)n(-c2ccccn2)c2cc(Cl)ccc12,0.84
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,4.2
COc1ccc(F)cc1[C@@H](C)Oc1cc(-c2c[nH]nc2C)cnc1N,3.5
CC[C@H]1C[C@@H](n2c(=O)nc(-c3cnn(C)c3)c3oc4ccc(-c5cn(C)cn5)cc4c32)CCO1,2.6
Cc1cc(OCC2(C)COC2)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@@H]3CC(=O)O)c1,3.88
CCCNc1nc(Nc2ccc(S(=O)(=O)N3CCN(C)CC3)cc2)nc2ccccc12,3.92
N#Cc1cccc(Cl)c1C(=O)c1nc(-c2ccc(C(=O)O)cc2F)c2n1CCCC2,0.7
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,3.25
Cc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1N(CC(C)C)S(=O)(=O)c1ccc2c(c1)C(O)CC(C1CCOCC1)O2,4.37
Nc1ccc(CNc2nc3ccccc3c(=O)o2)cc1,2.0
NC(=O)[C@@H](CCC(F)(F)F)N(C[C@@H]1CCOC1)S(=O)(=O)c1ccc(Cl)cc1,2.8
CC(C)N1N=C(C2CCCCC2)c2ccc(Cl)cc2N(c2ccc(CC3=NCCN3)cc2)C1=O,4.2
COc1cc(OC)cc(C(=O)Nc2nc(-c3cccnc3)c(N3CCN(C)CC3)s2)c1,4.1
Cc1nn(-c2ccc(Cl)cn2)cc1CN1CCC2(CC1)OCc1ccccc12,3.5
Cc1ncc(-c2nc3c(NC(C)C)nc(Nc4cnn(C5CC6(C5)CN(C)C6)c4)nc3cc2F)cn1,1.9
O=C(NCc1cccs1)c1ccc2[nH]c(-c3ccc(Oc4ccccc4)cc3)nc2c1,3.68
Cn1ccc2cc(NC(=O)c3cnn4cccnc34)c(N3CCOCC3)cc2c1=O,1.5
CC(N)COc1cc(F)c2c(c1)CC(CCOCC1CN(c3cnc4c(n3)NC(=O)CO4)C(=O)O1)C2,0.22
Fc1cccc(Cc2c[nH]c3ncc(-c4cnn(C5CCNCC5)c4)cc23)c1,2.4
Cc1ccc(C(=O)NC2CC2)cc1-n1ccnc(N2CCCC2c2ccccc2)c1=O,3.3
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,1.8033333333333332
COc1ccc(OCCF)cc1CN(C(C)=O)c1cc(F)ccc1Oc1ccccc1,3.28
Cc1ccc(-n2nccn2)c(C(=O)N2CCCO[C@H]2Cn2cc(-c3ccc(F)cn3)nn2)c1,2.38
COc1ccccc1CN(C)Cc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,1.5
CN1CC(n2nccc2-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3cscn3)cc2F)C1,1.3
Cc1ccnc2c(C(=O)N[C@H]3C4CC5CC3C[C@](O)(C5)C4)cnn12,2.0
O=C(O)c1sc2c([N+](=O)[O-])c(O)c(O)cc2c1Cl,0.06
COn1cc(CN2CCn3c(ccc(-n4cnc(C)c4)c3=O)C2=O)c2cc(Cl)ccc21,3.4
CC(C)Oc1ccc(-c2nsc(Nc3cc(C(F)(F)F)c(C(C)C)cn3)n2)nc1,2.8
COc1cnc2ccc(=O)n(CCN3CCC(c4nc5cc(Cl)c(F)cc5[nH]4)CC3)c2c1,4.0
COc1cc2ncnc(Nc3cnc(OCCC4CC4)nc3)c2cc1OCC1CCNCC1,1.4
CC(C)(C)C(=O)N1N=CCC1c1ccccn1,3.5
CC(C)c1cc(C(=O)N2CCc3nc(OCCN(C)C)ncc3C2)c(O)cc1O,1.04
N#Cc1cccc(-c2cccc(C(=O)O)c2)c1,0.3
COc1ccc2c(n1)CCN(C(=O)C1CN(CC(=O)O)C1)[C@H]2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,3.39
CC(=O)N1CC[C@@](C)(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)C1,1.6
O=C(Nc1cc(-n2cnc3ccccc32)ccn1)C1CC1,2.8
C[C@@H]1CCCCN(C)c2cc(n3ncc(C#N)c3n2)Nc2cc3c(c(c2)O1)N(C)C(=O)CC3,4.0
Cc1cc(Nc2ccc(N(C)C)cc2)n2ncnc2n1,2.2
O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2cnc3n2CCCC3)CC1,2.2
C[C@@H]1COCCN1c1cc2n(n1)[C@H](C1CC1)C(C)(C)NC2=O,1.5
COc1ccc2c(=O)c3c([nH]c2c1)CCCCCC3,2.4
Cc1cc([C@](C)(O)C#Cc2cc3c(cc2F)C2CC(C2)n2c-3nc(C(N)=O)c2C2CC2)no1,3.7
CC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](CCc1ccc(O)cc1)c1ccc(-c2scnc2C)cc1)C(C)(C)C,3.08
CN(C)CC1(CCc2ccc(C(C)(C)C)cc2)COC1,3.3
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCON1CCOCC1,3.9
Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)c(F)c1,0.1
COc1ccc(OC)c(CN(C(=O)CF)c2ccccc2OC2CCCC2)c1,3.8
CN(C)CCc1c[nH]c2ccc(Cn3cnnn3)cc12,-0.64
CC(c1cccc(-c2cc[nH]n2)c1)n1cc(-c2cc(F)cc(F)c2)c(=O)[nH]c1=O,3.5
Cc1cc(-c2nc(C(N)=O)c(C)nc2C)ccc1-c1ccc(CC(=O)O)cc1,0.5
O=C(O)c1c[nH]c2c(C3CCCCC3)c(-c3ccccc3)nc-2c1,2.5
CN(C)Cc1ccc(Nc2nnc(-c3cc(-c4cccnc4)cc(C(F)(F)F)c3)o2)cn1,2.9
COc1ccc2ncc(=O)n(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@@H](OC)C3)c2c1,1.27
CS(=O)(=O)Nc1ccc(CN2CCC(CNC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,1.0
CNc1nc(NCCCN(C)C)c2sc(-c3ccc(OC)nc3)cc2n1,2.8
O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)c1cnc(N[C@@H]2CCOC2)nc1C1CC1,1.6
O=C(NCCCl)N(C1CCCCC1)C1CCCC1,3.34
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H](C(F)(F)F)[C@@H]1F,3.1
COc1cc(F)cc(NC(=O)c2nnn(Cc3ccc(CN4CCOCC4)cc3)c2N)c1,2.4
COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCN(C(C)=O)CC1,2.9
COC(=O)CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H]2[C@@H](N3CCCC3)CCC[C@@H]21,1.64
O=C1NC(c2ccccc2)C2(CCN(CCc3c[nH]c4ccccc34)CC2)O1,2.61
O=C(Nc1ccc(Cl)cn1)[C@H](COCCO)Oc1ncnc2c1cnn2-c1ccccc1Cl,3.1
O=C(c1ccccc1)N1CCC(C(=O)N2N=CCC2c2ccccc2)CC1,4.4
C[C@H](CF)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2CC1(C)C,3.1
COc1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,3.39
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1C(=O)C1CNC1,-0.2
C[C@H]1C[C@@H](N2C(=N)N[C@](C)(c3cccc(-c4ccc5ncn(CC(F)(F)F)c5c4)c3Cl)CC2=O)CCO1,2.5
CCCCc1nc(C)ncc1C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2,1.6
COc1cc2[nH]c(=O)n(C)c2cc1NS(=O)(=O)c1cccc(Cl)c1Cl,3.7
CCOc1cc(Cl)c(C(=O)NC(=O)Nc2nc3ccccc3s2)cc1N1CCOCC1,4.0
CCN(CC)c1nc(OCCOC)nc2c1CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,3.08
CCOC(=O)c1cc(C#N)c(N2CC(NC(=O)NS(=O)(=O)c3ccc(Cl)cc3)C2)nc1C,1.1
CCN(CC)C(=O)C1CCCc2c1c1c(OC)cccc1n2CCF,2.95
Cc1ccc2c(c1)c(-c1ccnc3c(C)cccc13)c(C)n2CC(=O)O,1.3
CCOC(=O)C1=C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)Cn2cc(-c3ccc(-c4ccccc4)cc3)nn2)O1,3.4
COc1cc2c(cc1OC)[C@@H]1CC(N)[C@@H](c3cccc(Cl)c3)CN1CC2,1.7
CCCC1NC(=O)OC12CCN(CCc1c[nH]c3ccccc13)CC2,2.31
CCNC(=N)NC(=O)Nc1c(CC)cc(C(=O)NC(C)C)cc1CC,1.36
CN(C)Cc1ccc2c(c1)CN(c1cnc(NCc3c(F)ccc4c3CCO4)n3cnnc13)C2=O,1.6
CNC(=O)NCCCCNC(=S)SC1CCN(C(=O)OC(C)(C)C)CC1,4.58
CCNC(=O)Nc1cc(-c2nc(C(F)(F)F)cs2)c(-c2cncc(-c3n[nH]c(=O)o3)c2)cn1,2.0
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC4CCOCC4)cc13)N(C)S(=O)(=O)CC2,1.31
CC(C)n1ccc2nc(Nc3cnn(C4CCN(C)CC4)c3)nc(NC3(C)CC3)c2c1=O,3.3
O=C(NC1CC1)c1cc(Cc2ccc(C(F)(F)F)nc2)c[nH]1,2.6
Cc1ccc2nc(O)n(C3CCN(C(=O)OCc4cc5c(cc4Cl)OCO5)CC3)c2c1,3.4
CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3c(F)cncc3F)cn2)CC1,3.7
CC(C)Oc1cccnc1-c1nsc(Nc2ncc(C(F)(F)F)cc2C(=O)N(C)C)n1,2.15
O=C(O)Cc1ccccc1Nc1ccc(Cl)cc1Cl,1.33
O=C(N[C@H]1CCN(CC2CC2)C[C@@H]1C(=O)NC1(c2ncccn2)CC1)c1cc(-c2ccc(F)cc2F)on1,2.5
CCC/N=C1\S/C(=C\c2ccc(O)c(Cl)c2)C(=O)N1c1ccccc1C,3.8
C[C@@H]1CN(CC(=O)N2CC(C)(C)c3nnc(Cc4ccc(F)cc4F)cc32)[C@@H](CN2Cc3ccccc3C2=O)CN1,2.4
COc1cc(C(=O)N2[C@H]3Cc4ccccc4[C@@H]2CNC3=O)cc(OC)c1O,0.9
Cc1[nH]c2ccccc2c(=O)c1-c1ccccc1,2.02
COc1cccc(OC)c1C(=O)/C=C/c1ccco1,2.59
O=C(Nc1ccncc1)c1c(Cl)cccc1Cl,2.2
COc1cc2c(cc1OC)CC(=O)N(C)C=C2,2.6
COc1cccc2nc(Nc3ccccc3)oc(=O)c12,3.1
CN1CCC(Nc2cc(Cl)nn3c(-c4ccc5[nH]ncc5c4)cnc23)CC1,1.8
CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n([C@H]2C[C@@H](O)C2)c(=O)n4C)cn1,1.1
Cn1cc(Nc2nc(NC3(C)CC3)c3c(=O)n(C)ccc3n2)cn1,2.9
COc1ccc2c(c1)CCN(c1ncnc3[nH]ccc13)[C@H]2C(C)C,4.33
COc1cccc(NC(=O)c2nnn(Cc3ccc(C#N)cc3)c2N)c1,2.3
CC(=O)N1c2ccc(-c3ccc(C(=O)O)cc3)cc2[C@H](Nc2ccc3ncsc3c2)C[C@@H]1C,1.78
Cc1cccc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,3.4
O=S(=O)(c1ccc(F)cn1)N1[C@H](CO)CC[C@@H]1c1ccc(F)cc1,2.0
FC(F)(F)c1nccc(N2CCC(Nc3ccc4nnc(Cl)n4n3)CC2)n1,2.9
CC(C)=CCC12OC[C@@H]3[C@@H](CN4CCNCC4)[C@@H](C=C4C(=O)c5c(O)cccc5O[C@]431)C2=O,0.44
O=C(N[C@H]1CCN(C2CCCCC2)C[C@@H]1C(=O)NC1(c2ncccn2)CC1)c1cc(-c2ccc(F)cc2F)on1,2.9
CCCCCCCC(=O)NCCCN1C[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@H]1C,3.08
COc1ccc(OCC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5cc(C)ncn5)ccc42)C3)c(C#N)c1,2.3
Cc1c(Cc2ccc(C(F)(F)F)nc2)c[nH]c1C(=O)NC1CC1,2.8
[2H]C([2H])(Oc1cc(F)cc(F)c1C([2H])([2H])C([2H])([2H])[2H])C(=O)N(Cc1nnc(N)o1)Cc1ccc(S(N)(=O)=O)cc1F,2.0
CS(C)(=N)=Nc1ccc(C(F)(F)F)cc1,1.8
COC(=O)N1CCN([C@H]2CC[C@H](Nc3nc(Nc4cnn(C)c4)nc4ccc(C#N)cc34)CC2)CC1,3.2
Cc1nc(C)c(-c2cc(CCc3ccccc3)[nH]n2)s1,4.0
